YYYY,MM,DD,Latitude,Longitude,AOD1,AOD3,STD3,Time
2002,2,13,38.725,8.997,0.16,0.206,0.066,1
2002,2,20,38.725,8.997,-1.0,0.069,-1.0,1
2002,2,21,38.725,8.997,-1.0,0.103,0.083,1
2002,2,22,38.725,8.997,-1.0,0.041,0.027000000000000003,1
2002,2,23,38.725,8.997,-1.0,0.1,-1.0,1
2002,2,24,38.725,8.997,0.08,0.07,0.058,1
2002,2,26,38.725,8.997,0.04,0.09,0.079,1
2002,2,27,38.725,8.997,-1.0,0.113,-1.0,1
2002,2,28,38.725,8.997,-1.0,0.117,0.093,1
2002,3,1,38.725,8.997,-1.0,0.177,0.005,1
2002,3,8,38.725,8.997,-1.0,0.187,-1.0,1
2002,3,12,38.725,8.997,-1.0,0.117,-1.0,1
2002,3,14,38.725,8.997,-1.0,0.123,0.092,1
2002,4,3,38.725,8.997,-1.0,0.165,-1.0,1
2002,4,6,38.725,8.997,-1.0,0.314,-1.0,1
2002,4,12,38.725,8.997,0.13,0.17,0.081,1
2002,4,17,38.725,8.997,-1.0,0.075,-1.0,1
2002,4,19,38.725,8.997,-1.0,0.333,-1.0,1
2002,4,24,38.725,8.997,0.05,0.119,0.084,1
2002,4,25,38.725,8.997,-1.0,0.077,0.011,1
2002,4,26,38.725,8.997,0.14,0.096,0.062,1
2002,4,29,38.725,8.997,-1.0,0.152,-1.0,1
2002,5,5,38.725,8.997,-1.0,0.245,0.084,1
2002,5,7,38.725,8.997,-1.0,0.256,-1.0,1
2002,5,8,38.725,8.997,-1.0,0.07,0.06,1
2002,5,10,38.725,8.997,0.24,0.177,0.093,1
2002,5,11,38.725,8.997,-1.0,0.125,-1.0,1
2002,5,12,38.725,8.997,-1.0,0.155,0.115,1
2002,5,13,38.725,8.997,-1.0,0.12,0.052000000000000005,1
2002,5,14,38.725,8.997,-1.0,0.098,0.062,1
2002,5,22,38.725,8.997,-1.0,0.512,0.031,1
2002,5,23,38.725,8.997,-1.0,0.259,0.031,1
2002,5,26,38.725,8.997,-1.0,0.149,0.106,1
2002,5,28,38.725,8.997,0.06,0.105,0.07200000000000001,1
2002,5,30,38.725,8.997,-1.0,0.183,-1.0,1
2002,5,31,38.725,8.997,-1.0,0.068,0.041,1
2002,6,2,38.725,8.997,-1.0,0.238,0.038,1
2002,6,4,38.725,8.997,-1.0,0.28600000000000003,0.05,1
2002,6,9,38.725,8.997,-1.0,0.266,0.023,1
2002,6,11,38.725,8.997,0.27,0.307,0.109,1
2002,6,13,38.725,8.997,0.28,0.276,0.046,1
2002,6,16,38.725,8.997,-1.0,0.366,0.046,1
2002,6,18,38.725,8.997,-1.0,0.45,-1.0,1
2002,6,29,38.725,8.997,-1.0,0.279,-1.0,1
2002,7,13,38.725,8.997,0.49,0.423,0.068,1
2002,7,18,38.725,8.997,-1.0,0.317,-1.0,1
2002,7,20,38.725,8.997,0.46,0.514,0.05,1
2002,7,26,38.725,8.997,-1.0,0.534,0.008,1
2002,8,5,38.725,8.997,-1.0,0.537,0.004,1
2002,8,11,38.725,8.997,-1.0,0.414,-1.0,1
2002,8,21,38.725,8.997,-1.0,0.455,0.004,1
2002,9,2,38.725,8.997,-1.0,0.187,-1.0,1
2002,9,6,38.725,8.997,-1.0,0.199,0.024,1
2002,9,8,38.725,8.997,-1.0,0.365,0.009000000000000001,1
2002,9,9,38.725,8.997,-1.0,0.127,0.029,1
2002,9,10,38.725,8.997,-1.0,0.247,-1.0,1
2002,9,20,38.725,8.997,-1.0,0.244,-1.0,1
2002,9,22,38.725,8.997,-1.0,0.344,0.005,1
2002,9,26,38.725,8.997,-1.0,0.172,0.07,1
2002,9,27,38.725,8.997,-1.0,0.369,0.003,1
2002,9,29,38.725,8.997,-1.0,0.233,0.028,1
2002,10,1,38.725,8.997,0.22,0.182,0.041,1
2002,10,3,38.725,8.997,-1.0,0.251,0.004,1
2002,10,4,38.725,8.997,-1.0,0.14300000000000002,0.011,1
2002,10,8,38.725,8.997,-0.04,0.113,0.032,1
2002,10,10,38.725,8.997,-1.0,0.4370000000000001,0.048,1
2002,10,12,38.725,8.997,-1.0,0.174,0.009000000000000001,1
2002,10,13,38.725,8.997,0.08,0.155,0.051,1
2002,10,15,38.725,8.997,-1.0,0.235,0.042,1
2002,10,17,38.725,8.997,-1.0,0.318,0.04,1
2002,10,19,38.725,8.997,-1.0,0.172,0.055,1
2002,10,21,38.725,8.997,-1.0,0.246,0.02,1
2002,10,22,38.725,8.997,0.33,0.239,0.063,1
2002,10,24,38.725,8.997,-1.0,0.327,0.07400000000000001,1
2002,10,26,38.725,8.997,-1.0,0.13699999999999998,0.054000000000000006,1
2002,10,27,38.725,8.997,-1.0,0.104,0.033,1
2002,10,30,38.725,8.997,-1.0,0.229,0.08,1
2002,10,31,38.725,8.997,0.04,0.145,0.09,1
2002,11,2,38.725,8.997,0.16,0.16899999999999998,0.104,1
2002,11,3,38.725,8.997,-1.0,0.106,0.018000000000000002,1
2002,11,4,38.725,8.997,0.17,0.162,0.081,1
2002,11,6,38.725,8.997,-1.0,0.162,0.045,1
2002,11,7,38.725,8.997,-1.0,0.129,0.075,1
2002,11,9,38.725,8.997,0.0,0.133,0.125,1
2002,11,11,38.725,8.997,0.16,0.211,0.114,1
2002,11,12,38.725,8.997,0.12,0.154,0.039,1
2002,11,13,38.725,8.997,0.13,0.194,0.053,1
2002,11,14,38.725,8.997,0.17,0.18600000000000005,0.059,1
2002,11,16,38.725,8.997,-1.0,0.252,0.142,1
2002,11,18,38.725,8.997,0.05,0.225,0.13699999999999998,1
2002,11,19,38.725,8.997,0.09,0.126,0.034,1
2002,11,20,38.725,8.997,-1.0,0.231,0.073,1
2002,11,21,38.725,8.997,-1.0,0.18600000000000005,0.046,1
2002,11,23,38.725,8.997,0.25,0.213,0.099,1
2002,11,25,38.725,8.997,0.27,0.252,0.109,1
2002,11,26,38.725,8.997,-1.0,0.192,0.03,1
2002,11,27,38.725,8.997,-1.0,0.259,0.132,1
2002,11,29,38.725,8.997,-1.0,0.211,0.058,1
2002,11,30,38.725,8.997,0.17,0.197,0.049,1
2002,12,2,38.725,8.997,-1.0,0.09,-1.0,1
2002,12,4,38.725,8.997,0.19,0.198,0.112,1
2002,12,6,38.725,8.997,0.08,0.106,0.033,1
2002,12,9,38.725,8.997,0.24,0.191,0.097,1
2002,12,11,38.725,8.997,-1.0,0.114,-1.0,1
2002,12,27,38.725,8.997,-1.0,0.329,-1.0,1
2003,1,3,38.725,8.997,-1.0,0.243,-1.0,1
2003,1,7,38.725,8.997,0.14,0.204,0.097,1
2003,1,8,38.725,8.997,0.1,0.162,0.036000000000000004,1
2003,1,9,38.725,8.997,0.14,0.131,0.096,1
2003,1,10,38.725,8.997,0.13,0.115,0.063,1
2003,1,12,38.725,8.997,-1.0,0.086,0.106,1
2003,1,14,38.725,8.997,0.06,0.146,0.078,1
2003,1,15,38.725,8.997,-1.0,0.141,-1.0,1
2003,1,16,38.725,8.997,-1.0,0.229,0.043,1
2003,1,17,38.725,8.997,-1.0,0.2,0.058,1
2003,1,28,38.725,8.997,-1.0,0.24,-1.0,1
2003,1,29,38.725,8.997,-1.0,0.126,-1.0,1
2003,1,31,38.725,8.997,-1.0,0.059,0.036000000000000004,1
2003,2,2,38.725,8.997,-1.0,0.054000000000000006,0.066,1
2003,2,3,38.725,8.997,-1.0,0.087,0.062,1
2003,2,4,38.725,8.997,0.23,0.125,0.105,1
2003,2,6,38.725,8.997,-1.0,0.157,0.132,1
2003,2,8,38.725,8.997,0.14,0.244,0.135,1
2003,2,9,38.725,8.997,0.2,0.196,0.009000000000000001,1
2003,2,10,38.725,8.997,-1.0,0.24,0.041,1
2003,2,11,38.725,8.997,0.27,0.253,0.081,1
2003,2,16,38.725,8.997,-1.0,0.078,0.034,1
2003,2,18,38.725,8.997,-1.0,0.076,-1.0,1
2003,2,20,38.725,8.997,0.0,0.138,0.081,1
2003,3,3,38.725,8.997,-1.0,0.307,-1.0,1
2003,3,6,38.725,8.997,0.08,0.127,0.038,1
2003,3,7,38.725,8.997,-1.0,0.104,-1.0,1
2003,3,8,38.725,8.997,0.08,0.13,0.093,1
2003,3,10,38.725,8.997,0.12,0.237,0.084,1
2003,3,11,38.725,8.997,0.13,0.136,0.009000000000000001,1
2003,3,12,38.725,8.997,-1.0,0.115,0.122,1
2003,3,13,38.725,8.997,-1.0,0.31,-1.0,1
2003,3,27,38.725,8.997,-1.0,0.1,0.003,1
2003,4,2,38.725,8.997,-1.0,0.389,-1.0,1
2003,4,4,38.725,8.997,0.03,0.097,0.085,1
2003,4,5,38.725,8.997,-1.0,0.04,0.036000000000000004,1
2003,4,6,38.725,8.997,-1.0,0.085,0.049,1
2003,4,7,38.725,8.997,0.19,0.11,0.084,1
2003,4,8,38.725,8.997,-1.0,0.16899999999999998,0.08800000000000001,1
2003,4,9,38.725,8.997,-1.0,0.046,0.024,1
2003,4,12,38.725,8.997,-1.0,0.287,-1.0,1
2003,4,14,38.725,8.997,-1.0,0.314,-1.0,1
2003,4,16,38.725,8.997,-1.0,0.293,-1.0,1
2003,4,29,38.725,8.997,0.21,0.219,-1.0,1
2003,5,1,38.725,8.997,0.06,0.071,0.026,1
2003,5,2,38.725,8.997,-1.0,0.238,0.005,1
2003,5,4,38.725,8.997,-1.0,0.29100000000000004,-1.0,1
2003,5,6,38.725,8.997,0.28,0.335,0.076,1
2003,5,7,38.725,8.997,-1.0,0.302,-1.0,1
2003,5,8,38.725,8.997,-1.0,0.272,0.052000000000000005,1
2003,5,9,38.725,8.997,0.07,0.193,0.099,1
2003,5,11,38.725,8.997,-1.0,0.125,0.07400000000000001,1
2003,5,13,38.725,8.997,0.17,0.145,0.069,1
2003,5,15,38.725,8.997,-1.0,0.302,-1.0,1
2003,5,16,38.725,8.997,-1.0,0.191,-1.0,1
2003,5,17,38.725,8.997,-1.0,0.156,-1.0,1
2003,5,18,38.725,8.997,0.06,0.096,0.062,1
2003,5,20,38.725,8.997,0.06,0.087,0.083,1
2003,5,22,38.725,8.997,-1.0,0.322,0.08199999999999999,1
2003,5,25,38.725,8.997,0.1,0.08199999999999999,0.05,1
2003,5,26,38.725,8.997,-1.0,0.145,0.025,1
2003,5,27,38.725,8.997,-1.0,0.258,-1.0,1
2003,5,31,38.725,8.997,0.17,0.17800000000000002,0.052000000000000005,1
2003,6,3,38.725,8.997,-1.0,0.231,-1.0,1
2003,6,7,38.725,8.997,0.33,0.35600000000000004,0.029,1
2003,6,8,38.725,8.997,-1.0,0.243,0.019,1
2003,6,9,38.725,8.997,-1.0,0.289,0.015,1
2003,6,10,38.725,8.997,0.31,0.264,0.053,1
2003,6,11,38.725,8.997,-1.0,0.366,0.001,1
2003,6,12,38.725,8.997,-1.0,0.395,0.014,1
2003,6,14,38.725,8.997,-1.0,0.27,0.073,1
2003,7,2,38.725,8.997,-1.0,0.299,0.015,1
2003,7,5,38.725,8.997,-1.0,0.366,-1.0,1
2003,7,21,38.725,8.997,-1.0,0.449,0.029,1
2003,7,23,38.725,8.997,-1.0,0.534,0.03,1
2003,8,1,38.725,8.997,-1.0,0.388,-1.0,1
2003,9,18,38.725,8.997,-1.0,0.467,-1.0,1
2003,10,2,38.725,8.997,-1.0,0.177,0.013,1
2003,10,4,38.725,8.997,-1.0,0.241,0.029,1
2003,10,6,38.725,8.997,-1.0,0.153,0.028,1
2003,10,7,38.725,8.997,-1.0,0.16399999999999998,0.024,1
2003,10,9,38.725,8.997,0.01,0.126,0.063,1
2003,10,11,38.725,8.997,-1.0,0.245,0.052000000000000005,1
2003,10,14,38.725,8.997,-1.0,0.138,-1.0,1
2003,10,15,38.725,8.997,-1.0,0.155,0.038,1
2003,10,16,38.725,8.997,-1.0,0.08,0.019,1
2003,10,17,38.725,8.997,-1.0,0.139,-1.0,1
2003,10,18,38.725,8.997,-1.0,0.185,0.05,1
2003,10,21,38.725,8.997,-1.0,0.138,-1.0,1
2003,10,22,38.725,8.997,-1.0,0.115,0.045,1
2003,10,23,38.725,8.997,-1.0,0.115,0.042,1
2003,10,25,38.725,8.997,-1.0,0.08,0.052000000000000005,1
2003,10,27,38.725,8.997,-1.0,0.104,0.084,1
2003,10,29,38.725,8.997,0.2,0.261,0.058,1
2003,11,2,38.725,8.997,-1.0,0.212,-1.0,1
2003,11,3,38.725,8.997,0.13,0.127,0.071,1
2003,11,7,38.725,8.997,-1.0,0.246,-1.0,1
2003,11,12,38.725,8.997,-1.0,0.066,-1.0,1
2003,11,14,38.725,8.997,0.14,0.161,0.062,1
2003,11,15,38.725,8.997,-1.0,0.195,-1.0,1
2003,11,16,38.725,8.997,-1.0,0.207,-1.0,1
2003,11,17,38.725,8.997,-1.0,0.14800000000000002,0.018000000000000002,1
2003,11,18,38.725,8.997,0.06,0.115,0.05,1
2003,11,19,38.725,8.997,0.22,0.14300000000000002,0.08800000000000001,1
2003,11,21,38.725,8.997,0.04,0.16,0.107,1
2003,11,22,38.725,8.997,-1.0,0.117,0.034,1
2003,11,23,38.725,8.997,-1.0,0.166,0.08,1
2003,11,24,38.725,8.997,-1.0,0.125,0.032,1
2003,11,25,38.725,8.997,0.11,0.151,0.052000000000000005,1
2003,11,26,38.725,8.997,0.02,0.104,0.094,1
2003,11,28,38.725,8.997,-1.0,0.401,-1.0,1
2003,12,3,38.725,8.997,0.03,0.093,0.087,1
2003,12,4,38.725,8.997,-1.0,0.212,-1.0,1
2003,12,10,38.725,8.997,0.12,0.135,0.024,1
2003,12,11,38.725,8.997,0.1,0.132,0.066,1
2003,12,12,38.725,8.997,-1.0,0.086,0.077,1
2003,12,14,38.725,8.997,0.16,0.133,0.091,1
2003,12,15,38.725,8.997,0.07,0.093,0.02,1
2003,12,16,38.725,8.997,0.11,0.16899999999999998,0.07200000000000001,1
2003,12,25,38.725,8.997,0.13,0.141,0.08199999999999999,1
2003,12,26,38.725,8.997,0.07,0.055,0.039,1
2003,12,27,38.725,8.997,-1.0,0.018000000000000002,-1.0,1
2003,12,28,38.725,8.997,-1.0,0.126,0.079,1
2003,12,30,38.725,8.997,0.22,0.161,0.093,1
2003,12,31,38.725,8.997,0.06,0.087,0.023,1
2004,1,1,38.725,8.997,0.18,0.18,0.093,1
2004,1,2,38.725,8.997,0.14,0.151,0.035,1
2004,1,3,38.725,8.997,-1.0,0.246,0.038,1
2004,1,4,38.725,8.997,0.09,0.117,0.063,1
2004,1,5,38.725,8.997,0.13,0.162,0.046,1
2004,1,6,38.725,8.997,0.12,0.16,0.091,1
2004,1,8,38.725,8.997,0.05,0.147,0.122,1
