YYYY,MM,DD,Latitude,Longitude,AOD1,AOD3,STD3,Time
2000,5,29,-118.175,33.792,-1.0,0.136,-1.0,1
2000,5,31,-118.175,33.792,-1.0,0.348,0.205,1
2000,6,1,-118.175,33.792,0.6,0.506,0.138,1
2000,6,3,-118.175,33.792,-1.0,0.24,-1.0,1
2000,6,4,-118.175,33.792,-1.0,0.792,0.128,1
2000,6,5,-118.175,33.792,-1.0,0.258,0.113,1
2000,6,6,-118.175,33.792,-1.0,0.199,0.16399999999999998,1
2000,6,7,-118.175,33.792,-1.0,0.239,0.036000000000000004,1
2000,6,9,-118.175,33.792,-1.0,0.146,-1.0,1
2000,6,10,-118.175,33.792,-1.0,0.38,-1.0,1
2000,6,11,-118.175,33.792,-1.0,0.8690000000000001,0.182,1
2000,6,12,-118.175,33.792,-1.0,0.35600000000000004,0.194,1
2000,6,13,-118.175,33.792,-1.0,0.179,0.08900000000000001,1
2000,6,14,-118.175,33.792,-1.0,0.304,-1.0,1
2000,6,19,-118.175,33.792,-1.0,0.292,0.081,1
2000,6,22,-118.175,33.792,-1.0,0.868,0.045,1
2000,6,24,-118.175,33.792,-1.0,0.295,-1.0,1
2000,6,26,-118.175,33.792,-1.0,0.17,-1.0,1
2000,6,28,-118.175,33.792,-1.0,0.184,-1.0,1
2000,6,29,-118.175,33.792,-1.0,0.369,-1.0,1
2000,6,30,-118.175,33.792,0.28,0.289,0.003,1
2000,7,1,-118.175,33.792,0.14,0.249,0.14800000000000002,1
2000,7,2,-118.175,33.792,-1.0,0.112,0.009000000000000001,1
2000,7,4,-118.175,33.792,-1.0,0.607,-1.0,1
2000,7,5,-118.175,33.792,0.27,0.28600000000000003,0.02,1
2000,7,6,-118.175,33.792,-1.0,0.5,0.095,1
2000,7,7,-118.175,33.792,-1.0,0.256,0.113,1
2000,7,8,-118.175,33.792,-1.0,0.309,0.27,1
2000,7,10,-118.175,33.792,-1.0,0.628,-1.0,1
2000,7,11,-118.175,33.792,-1.0,0.512,-1.0,1
2000,7,12,-118.175,33.792,-1.0,0.124,-1.0,1
2000,7,13,-118.175,33.792,-1.0,0.35,0.142,1
2000,7,14,-118.175,33.792,-1.0,0.134,-1.0,1
2000,7,16,-118.175,33.792,-1.0,0.265,-1.0,1
2000,7,17,-118.175,33.792,0.05,0.146,0.129,1
2000,7,18,-118.175,33.792,-1.0,0.157,0.022,1
2000,7,19,-118.175,33.792,-1.0,0.267,-1.0,1
2000,7,20,-118.175,33.792,-1.0,0.201,0.109,1
2000,7,21,-118.175,33.792,0.38,0.311,0.103,1
2000,7,22,-118.175,33.792,-1.0,0.231,-1.0,1
2000,7,23,-118.175,33.792,-1.0,0.328,0.045,1
2000,7,24,-118.175,33.792,-1.0,0.6970000000000001,-1.0,1
2000,7,25,-118.175,33.792,-1.0,0.305,0.041,1
2000,7,26,-118.175,33.792,-1.0,0.563,-1.0,1
2000,7,27,-118.175,33.792,0.51,0.514,0.006999999999999999,1
2000,7,28,-118.175,33.792,0.35,0.354,0.004,1
2000,7,29,-118.175,33.792,-1.0,0.602,0.262,1
2000,7,31,-118.175,33.792,0.99,0.82,0.117,1
2000,8,1,-118.175,33.792,-1.0,0.38,0.029,1
2000,8,2,-118.175,33.792,0.08,0.188,0.146,1
2000,8,3,-118.175,33.792,-1.0,0.212,0.1,1
2000,8,4,-118.175,33.792,-1.0,0.41,-1.0,1
2000,8,19,-118.175,33.792,-1.0,0.203,0.094,1
2000,8,20,-118.175,33.792,-1.0,0.396,-1.0,1
2000,8,21,-118.175,33.792,0.34,0.247,0.139,1
2000,8,22,-118.175,33.792,-1.0,0.344,-1.0,1
2000,8,23,-118.175,33.792,0.64,0.506,0.145,1
2000,8,24,-118.175,33.792,0.37,0.37,0.006,1
2000,8,26,-118.175,33.792,-1.0,0.219,0.041,1
2000,9,1,-118.175,33.792,-1.0,0.068,-1.0,1
2000,9,2,-118.175,33.792,-1.0,0.184,0.069,1
2000,9,3,-118.175,33.792,-1.0,0.478,-1.0,1
2000,9,4,-118.175,33.792,-1.0,0.22,0.081,1
2000,9,6,-118.175,33.792,-1.0,0.194,0.14,1
2000,9,8,-118.175,33.792,-1.0,0.414,0.226,1
2000,9,9,-118.175,33.792,-1.0,0.248,-1.0,1
2000,9,10,-118.175,33.792,0.33,0.339,0.115,1
2000,9,11,-118.175,33.792,-1.0,0.202,0.027000000000000003,1
2000,9,13,-118.175,33.792,-1.0,0.27,0.027000000000000003,1
2000,9,15,-118.175,33.792,-1.0,0.486,0.105,1
2000,9,16,-118.175,33.792,-1.0,0.272,-1.0,1
2000,9,17,-118.175,33.792,-1.0,0.285,0.131,1
2000,9,18,-118.175,33.792,-1.0,0.387,0.067,1
2000,9,20,-118.175,33.792,-1.0,0.464,-1.0,1
2000,9,24,-118.175,33.792,-1.0,0.343,0.139,1
2000,9,25,-118.175,33.792,0.07,0.118,0.06,1
2000,9,26,-118.175,33.792,-1.0,0.392,-1.0,1
2000,10,1,-118.175,33.792,0.57,0.77,0.14300000000000002,1
2000,10,2,-118.175,33.792,-1.0,0.389,0.032,1
2000,10,10,-118.175,33.792,-1.0,0.128,-1.0,1
2000,10,13,-118.175,33.792,-1.0,0.197,0.015,1
2000,10,14,-118.175,33.792,-1.0,0.226,-1.0,1
2000,10,17,-118.175,33.792,-1.0,0.281,0.175,1
2000,10,19,-118.175,33.792,0.55,0.648,0.125,1
2000,10,22,-118.175,33.792,-1.0,0.252,0.004,1
2000,10,24,-118.175,33.792,-1.0,0.175,-1.0,1
2000,10,25,-118.175,33.792,-1.0,0.181,0.041,1
2000,10,31,-118.175,33.792,-1.0,0.17800000000000002,0.09,1
2000,11,2,-118.175,33.792,-1.0,0.16399999999999998,0.077,1
2000,11,3,-118.175,33.792,-1.0,0.105,0.059,1
2000,11,4,-118.175,33.792,0.17,0.168,0.069,1
2000,11,7,-118.175,33.792,-1.0,0.16,0.055,1
2000,11,8,-118.175,33.792,-1.0,0.136,-1.0,1
2000,11,9,-118.175,33.792,-1.0,0.13,-1.0,1
2000,11,11,-118.175,33.792,-1.0,0.153,0.128,1
2000,11,12,-118.175,33.792,-1.0,0.127,-1.0,1
2000,11,15,-118.175,33.792,-1.0,0.254,0.02,1
2000,11,16,-118.175,33.792,-1.0,0.196,0.126,1
2000,11,17,-118.175,33.792,-1.0,0.124,-1.0,1
2000,11,18,-118.175,33.792,-1.0,0.16699999999999998,0.054000000000000006,1
2000,11,19,-118.175,33.792,-1.0,0.055,0.019,1
2000,11,23,-118.175,33.792,-1.0,0.203,0.054000000000000006,1
2000,11,25,-118.175,33.792,-1.0,0.236,0.035,1
2000,11,26,-118.175,33.792,-1.0,0.224,-1.0,1
2000,11,27,-118.175,33.792,-1.0,0.327,0.023,1
2000,11,30,-118.175,33.792,0.54,0.51,0.043,1
2000,12,2,-118.175,33.792,-1.0,0.482,0.165,1
2000,12,3,-118.175,33.792,-1.0,0.231,-1.0,1
2000,12,13,-118.175,33.792,-1.0,0.249,-1.0,1
2000,12,16,-118.175,33.792,-1.0,0.1,0.018000000000000002,1
2000,12,17,-118.175,33.792,-1.0,0.084,-1.0,1
2000,12,18,-118.175,33.792,-1.0,0.12,0.032,1
2000,12,21,-118.175,33.792,-1.0,0.152,-1.0,1
2000,12,22,-118.175,33.792,-1.0,0.35100000000000003,-1.0,1
2000,12,23,-118.175,33.792,0.39,0.376,0.021,1
2000,12,25,-118.175,33.792,-1.0,0.17600000000000002,0.028,1
2000,12,26,-118.175,33.792,-1.0,0.1,-1.0,1
2000,12,27,-118.175,33.792,0.19,0.173,0.034,1
2000,12,28,-118.175,33.792,-1.0,0.095,-1.0,1
2000,12,29,-118.175,33.792,-1.0,0.105,0.036000000000000004,1
2000,12,31,-118.175,33.792,-1.0,0.196,0.006,1
2001,1,1,-118.175,33.792,-1.0,0.18600000000000005,0.015,1
2001,1,2,-118.175,33.792,-1.0,0.156,-1.0,1
2001,1,3,-118.175,33.792,-1.0,0.078,0.047,1
2001,1,6,-118.175,33.792,-1.0,0.112,0.017,1
2001,1,9,-118.175,33.792,-1.0,0.254,-1.0,1
2001,1,13,-118.175,33.792,-1.0,0.184,-1.0,1
2001,1,14,-118.175,33.792,-1.0,0.575,0.086,1
2001,1,16,-118.175,33.792,-1.0,0.205,-1.0,1
2001,1,17,-118.175,33.792,0.09,0.125,0.04,1
2001,1,22,-118.175,33.792,-1.0,0.204,-1.0,1
2001,1,28,-118.175,33.792,-1.0,0.104,0.032,1
2001,1,30,-118.175,33.792,0.24,0.34600000000000003,0.08199999999999999,1
2001,1,31,-118.175,33.792,-1.0,0.156,-1.0,1
2001,2,1,-118.175,33.792,-1.0,0.257,0.09,1
2001,2,2,-118.175,33.792,-1.0,0.163,0.028,1
2001,2,3,-118.175,33.792,-1.0,0.18,0.025,1
2001,2,4,-118.175,33.792,-1.0,0.131,0.08,1
2001,2,7,-118.175,33.792,0.09,0.098,-1.0,1
2001,2,8,-118.175,33.792,0.23,0.221,0.106,1
2001,2,13,-118.175,33.792,-1.0,0.121,-1.0,1
2001,2,15,-118.175,33.792,-1.0,0.29100000000000004,0.131,1
2001,2,16,-118.175,33.792,-1.0,0.254,0.049,1
2001,2,20,-118.175,33.792,-1.0,0.196,-1.0,1
2001,3,1,-118.175,33.792,-1.0,0.26,0.228,1
2001,3,3,-118.175,33.792,-1.0,0.115,-1.0,1
2001,3,10,-118.175,33.792,-1.0,0.11,-1.0,1
2001,3,12,-118.175,33.792,-1.0,0.413,0.197,1
2001,3,13,-118.175,33.792,-1.0,0.233,0.107,1
2001,3,17,-118.175,33.792,-1.0,0.407,0.317,1
2001,3,18,-118.175,33.792,-1.0,0.172,0.099,1
2001,3,19,-118.175,33.792,-1.0,0.145,0.102,1
2001,3,26,-118.175,33.792,-1.0,0.234,-1.0,1
2001,3,27,-118.175,33.792,-1.0,0.245,0.009000000000000001,1
2001,3,28,-118.175,33.792,-1.0,0.262,-1.0,1
2001,3,30,-118.175,33.792,-1.0,0.503,-1.0,1
2001,4,6,-118.175,33.792,-1.0,0.338,-1.0,1
2001,4,10,-118.175,33.792,-1.0,0.392,0.124,1
2001,4,13,-118.175,33.792,-1.0,0.215,0.14800000000000002,1
2001,4,14,-118.175,33.792,0.5,0.519,0.015,1
2001,4,15,-118.175,33.792,-1.0,0.4370000000000001,0.003,1
2001,4,16,-118.175,33.792,-1.0,0.43,0.125,1
2001,4,17,-118.175,33.792,0.38,0.395,0.013,1
2001,4,22,-118.175,33.792,-1.0,0.3,0.207,1
2001,4,23,-118.175,33.792,0.03,0.268,0.24,1
2001,4,24,-118.175,33.792,-1.0,0.138,-1.0,1
2001,4,25,-118.175,33.792,-1.0,0.232,0.278,1
2001,4,30,-118.175,33.792,-1.0,0.262,-1.0,1
2001,5,3,-118.175,33.792,-1.0,0.34600000000000003,-1.0,1
2001,5,4,-118.175,33.792,-1.0,0.158,0.204,1
2001,5,5,-118.175,33.792,0.34,0.279,0.092,1
2001,5,6,-118.175,33.792,-1.0,0.703,0.431,1
2001,5,7,-118.175,33.792,-1.0,0.26,-1.0,1
2001,5,8,-118.175,33.792,-1.0,0.08,-1.0,1
2001,5,9,-118.175,33.792,-1.0,0.355,-1.0,1
2001,5,10,-118.175,33.792,-1.0,0.536,-1.0,1
2001,5,11,-118.175,33.792,-1.0,1.088,-1.0,1
2001,5,14,-118.175,33.792,-1.0,0.743,-1.0,1
2001,5,17,-118.175,33.792,0.13,0.29600000000000004,0.225,1
2001,5,22,-118.175,33.792,-1.0,0.8370000000000001,0.363,1
2001,5,25,-118.175,33.792,0.22,0.361,0.197,1
2001,5,29,-118.175,33.792,-1.0,0.259,0.303,1
2001,5,30,-118.175,33.792,0.68,0.6629999999999999,0.034,1
2001,5,31,-118.175,33.792,-1.0,0.578,-1.0,1
2001,6,6,-118.175,33.792,-1.0,0.512,-1.0,1
2001,6,7,-118.175,33.792,-1.0,1.139,-1.0,1
2001,6,8,-118.175,33.792,-1.0,0.433,0.037000000000000005,1
2001,6,10,-118.175,33.792,0.12,0.319,0.187,1
2001,6,11,-118.175,33.792,-1.0,0.334,-1.0,1
2001,6,14,-118.175,33.792,-1.0,0.459,0.16899999999999998,1
2001,7,3,-118.175,33.792,-1.0,0.363,0.161,1
2001,7,8,-118.175,33.792,0.32,0.269,0.084,1
2001,7,10,-118.175,33.792,-1.0,0.447,0.182,1
2001,7,11,-118.175,33.792,-1.0,0.414,-1.0,1
2001,7,12,-118.175,33.792,-1.0,0.151,-1.0,1
2001,7,13,-118.175,33.792,-1.0,0.262,-1.0,1
2001,7,14,-118.175,33.792,-1.0,0.644,0.019,1
2001,7,15,-118.175,33.792,-1.0,0.386,-1.0,1
2001,7,17,-118.175,33.792,0.2,0.211,0.006,1
2001,7,18,-118.175,33.792,-1.0,0.41,-1.0,1
2001,7,19,-118.175,33.792,-1.0,0.208,-1.0,1
2001,7,20,-118.175,33.792,-1.0,0.475,-1.0,1
2001,7,21,-118.175,33.792,-1.0,0.077,-1.0,1
2001,7,22,-118.175,33.792,-1.0,0.499,-1.0,1
2001,7,23,-118.175,33.792,-1.0,0.653,0.104,1
2001,7,24,-118.175,33.792,-1.0,0.413,-1.0,1
2001,7,25,-118.175,33.792,-1.0,0.816,0.242,1
2001,7,26,-118.175,33.792,0.53,0.479,0.083,1
2001,7,27,-118.175,33.792,-1.0,0.889,-1.0,1
2001,7,28,-118.175,33.792,-1.0,0.619,0.246,1
2001,7,29,-118.175,33.792,0.77,0.662,0.155,1
2001,8,1,-118.175,33.792,-1.0,0.929,0.141,1
2001,8,2,-118.175,33.792,-1.0,0.675,-1.0,1
2001,8,3,-118.175,33.792,-1.0,1.2,-1.0,1
2001,8,4,-118.175,33.792,-1.0,0.463,0.07400000000000001,1
2001,8,6,-118.175,33.792,0.16,0.41,0.175,1
2001,8,7,-118.175,33.792,-1.0,0.4970000000000001,-1.0,1
2001,8,8,-118.175,33.792,-1.0,0.997,0.057,1
2001,8,10,-118.175,33.792,-1.0,0.748,0.301,1
2001,8,11,-118.175,33.792,0.42,0.362,0.091,1
2001,8,12,-118.175,33.792,-1.0,0.8390000000000001,-1.0,1
2001,8,13,-118.175,33.792,-1.0,0.258,0.111,1
2001,8,14,-118.175,33.792,-1.0,0.46,-1.0,1
2001,8,15,-118.175,33.792,-1.0,0.386,0.087,1
2001,8,17,-118.175,33.792,-1.0,0.657,0.183,1
2001,8,18,-118.175,33.792,-1.0,0.476,0.009000000000000001,1
2001,8,20,-118.175,33.792,-1.0,0.282,0.019,1
2001,8,21,-118.175,33.792,-1.0,0.7390000000000001,-1.0,1
2001,8,22,-118.175,33.792,-1.0,0.65,0.047,1
2001,8,23,-118.175,33.792,-1.0,0.5479999999999999,-1.0,1
2001,8,24,-118.175,33.792,-1.0,0.309,0.179,1
2001,8,25,-118.175,33.792,-1.0,0.398,-1.0,1
2001,8,26,-118.175,33.792,-1.0,0.945,-1.0,1
2001,8,27,-118.175,33.792,-1.0,0.49,-1.0,1
2001,8,28,-118.175,33.792,-1.0,0.758,-1.0,1
2001,8,29,-118.175,33.792,-1.0,0.493,-1.0,1
2001,8,31,-118.175,33.792,-1.0,0.524,0.168,1
2001,9,2,-118.175,33.792,-1.0,0.7709999999999999,-1.0,1
2001,9,3,-118.175,33.792,-1.0,0.5429999999999999,-1.0,1
2001,9,4,-118.175,33.792,-1.0,0.603,0.011,1
2001,9,12,-118.175,33.792,-1.0,0.181,0.004,1
2001,9,13,-118.175,33.792,0.32,0.311,0.015,1
2001,9,14,-118.175,33.792,-1.0,0.243,0.077,1
2001,9,15,-118.175,33.792,-1.0,0.378,-1.0,1
2001,9,16,-118.175,33.792,-1.0,0.34600000000000003,0.079,1
2001,9,18,-118.175,33.792,-1.0,0.823,0.091,1
2001,9,19,-118.175,33.792,-1.0,0.417,0.038,1
2001,9,20,-118.175,33.792,-1.0,1.078,-1.0,1
2001,9,21,-118.175,33.792,-1.0,0.5529999999999999,-1.0,1
2001,9,22,-118.175,33.792,-1.0,0.515,0.061,1
2001,9,23,-118.175,33.792,-1.0,0.507,-1.0,1
2001,9,24,-118.175,33.792,0.31,0.314,0.001,1
2001,9,25,-118.175,33.792,-1.0,0.247,0.071,1
2001,9,26,-118.175,33.792,-1.0,0.098,0.037000000000000005,1
2001,9,27,-118.175,33.792,-1.0,0.468,0.08800000000000001,1
2001,9,28,-118.175,33.792,-1.0,0.211,0.069,1
2001,9,29,-118.175,33.792,-1.0,0.302,-1.0,1
2001,9,30,-118.175,33.792,-1.0,0.314,0.039,1
2001,10,1,-118.175,33.792,-1.0,0.332,0.009000000000000001,1
2001,10,4,-118.175,33.792,-1.0,0.455,0.121,1
2001,10,7,-118.175,33.792,-1.0,0.293,-1.0,1
2001,10,10,-118.175,33.792,-1.0,0.498,-1.0,1
2001,10,11,-118.175,33.792,-1.0,0.563,0.017,1
2001,10,13,-118.175,33.792,-1.0,0.35200000000000004,0.128,1
2001,10,14,-118.175,33.792,0.21,0.206,0.008,1
2001,10,15,-118.175,33.792,-1.0,0.476,-1.0,1
2001,10,17,-118.175,33.792,-1.0,0.464,-1.0,1
2001,10,18,-118.175,33.792,-1.0,0.201,0.117,1
2001,10,24,-118.175,33.792,0.39,0.428,0.049,1
2001,10,25,-118.175,33.792,-1.0,0.368,-1.0,1
2001,11,1,-118.175,33.792,-1.0,0.369,0.019,1
2001,11,3,-118.175,33.792,-1.0,0.485,0.059,1
2001,11,7,-118.175,33.792,-1.0,0.616,0.004,1
2001,11,8,-118.175,33.792,-1.0,0.231,-1.0,1
2001,11,9,-118.175,33.792,-1.0,0.507,-1.0,1
2001,11,14,-118.175,33.792,-1.0,0.123,0.071,1
2001,11,19,-118.175,33.792,-1.0,0.188,0.026,1
2001,11,23,-118.175,33.792,-1.0,0.251,0.108,1
2001,11,25,-118.175,33.792,0.1,0.118,0.024,1
2001,11,30,-118.175,33.792,-1.0,0.146,-1.0,1
2001,12,4,-118.175,33.792,0.11,0.118,0.008,1
2001,12,5,-118.175,33.792,-1.0,0.201,0.045,1
2001,12,7,-118.175,33.792,-1.0,0.194,0.029,1
2001,12,11,-118.175,33.792,-1.0,0.155,0.04,1
2001,12,12,-118.175,33.792,-1.0,0.13699999999999998,0.036000000000000004,1
2001,12,13,-118.175,33.792,-1.0,0.17800000000000002,-1.0,1
2001,12,15,-118.175,33.792,-1.0,0.071,-1.0,1
2001,12,16,-118.175,33.792,-1.0,0.14800000000000002,0.078,1
2001,12,18,-118.175,33.792,-1.0,0.19,0.069,1
2001,12,19,-118.175,33.792,0.14,0.165,0.021,1
2001,12,25,-118.175,33.792,-1.0,0.145,0.08900000000000001,1
2002,1,4,-118.175,33.792,-1.0,0.261,0.027000000000000003,1
2002,1,6,-118.175,33.792,-1.0,0.29600000000000004,0.049,1
2002,1,8,-118.175,33.792,-1.0,0.111,0.019,1
2002,1,10,-118.175,33.792,0.21,0.228,0.045,1
2002,1,11,-118.175,33.792,-1.0,0.076,0.02,1
2002,1,12,-118.175,33.792,-1.0,0.131,-1.0,1
2002,1,13,-118.175,33.792,-1.0,0.227,0.051,1
2002,1,17,-118.175,33.792,0.35,0.246,0.096,1
2002,1,18,-118.175,33.792,-1.0,0.201,0.03,1
2002,1,20,-118.175,33.792,-1.0,0.25,0.014,1
2002,1,21,-118.175,33.792,-1.0,0.18600000000000005,0.017,1
2002,1,22,-118.175,33.792,-1.0,0.35600000000000004,-1.0,1
2002,1,24,-118.175,33.792,-1.0,0.136,0.053,1
2002,1,29,-118.175,33.792,-1.0,0.064,-1.0,1
2002,1,31,-118.175,33.792,-1.0,0.165,0.125,1
2002,2,2,-118.175,33.792,-1.0,0.211,0.029,1
2002,2,3,-118.175,33.792,-1.0,0.118,0.018000000000000002,1
2002,2,4,-118.175,33.792,0.23,0.236,0.029,1
2002,2,5,-118.175,33.792,-1.0,0.128,0.047,1
2002,2,6,-118.175,33.792,-1.0,0.252,0.008,1
2002,2,7,-118.175,33.792,-1.0,0.4920000000000001,0.142,1
2002,2,9,-118.175,33.792,-1.0,0.225,0.102,1
2002,2,10,-118.175,33.792,-1.0,0.104,0.043,1
2002,2,11,-118.175,33.792,-1.0,0.265,-1.0,1
2002,2,12,-118.175,33.792,-1.0,0.157,0.01,1
2002,2,18,-118.175,33.792,-1.0,0.202,0.12,1
2002,2,20,-118.175,33.792,-1.0,0.526,-1.0,1
2002,2,21,-118.175,33.792,-1.0,0.14800000000000002,0.024,1
2002,2,22,-118.175,33.792,-1.0,0.222,0.033,1
2002,2,23,-118.175,33.792,-1.0,0.276,0.008,1
2002,2,24,-118.175,33.792,-1.0,0.229,-1.0,1
2002,2,25,-118.175,33.792,-1.0,0.616,0.01,1
2002,2,26,-118.175,33.792,-1.0,0.122,0.001,1
2002,3,2,-118.175,33.792,-1.0,0.192,0.07,1
2002,3,3,-118.175,33.792,-1.0,0.058,-1.0,1
2002,3,4,-118.175,33.792,-1.0,0.019,0.002,1
2002,3,11,-118.175,33.792,-1.0,0.09,0.093,1
2002,3,14,-118.175,33.792,-1.0,0.115,0.013,1
2002,3,15,-118.175,33.792,-1.0,0.098,0.06,1
2002,3,16,-118.175,33.792,-1.0,0.221,-1.0,1
2002,3,18,-118.175,33.792,-1.0,0.132,0.014,1
2002,3,31,-118.175,33.792,-1.0,1.487,-1.0,1
2002,4,1,-118.175,33.792,-1.0,0.314,-1.0,1
2002,4,7,-118.175,33.792,-1.0,0.376,-1.0,1
2002,4,10,-118.175,33.792,-1.0,0.364,-1.0,1
2002,4,13,-118.175,33.792,-1.0,0.477,-1.0,1
2002,4,19,-118.175,33.792,-1.0,0.038,-1.0,1
2002,4,21,-118.175,33.792,-1.0,0.171,0.184,1
2002,4,22,-118.175,33.792,-1.0,0.225,0.002,1
2002,4,23,-118.175,33.792,-1.0,0.34600000000000003,0.106,1
2002,4,28,-118.175,33.792,-1.0,0.183,0.119,1
2002,4,29,-118.175,33.792,-1.0,0.303,0.063,1
2002,5,3,-118.175,33.792,-1.0,0.406,0.006,1
2002,5,4,-118.175,33.792,-1.0,0.684,0.232,1
2002,5,9,-118.175,33.792,-1.0,0.458,0.416,1
2002,5,11,-118.175,33.792,0.17,0.192,0.084,1
2002,5,12,-118.175,33.792,-1.0,0.232,0.201,1
2002,5,13,-118.175,33.792,-1.0,0.123,0.065,1
2002,5,14,-118.175,33.792,-1.0,0.173,0.14,1
2002,5,17,-118.175,33.792,-1.0,0.609,0.141,1
2002,5,22,-118.175,33.792,-1.0,0.447,-1.0,1
2002,5,23,-118.175,33.792,-1.0,0.124,0.154,1
2002,5,25,-118.175,33.792,-1.0,0.581,-1.0,1
2002,5,27,-118.175,33.792,-1.0,0.348,0.116,1
2002,5,28,-118.175,33.792,0.13,0.293,0.174,1
2002,5,29,-118.175,33.792,-1.0,0.382,0.005,1
2002,6,1,-118.175,33.792,-1.0,0.922,0.194,1
2002,6,4,-118.175,33.792,-1.0,0.333,-1.0,1
2002,6,5,-118.175,33.792,-1.0,0.752,-1.0,1
2002,6,6,-118.175,33.792,-1.0,0.8540000000000001,0.058,1
2002,6,12,-118.175,33.792,-1.0,0.501,-1.0,1
2002,6,13,-118.175,33.792,-1.0,0.23,0.111,1
2002,6,14,-118.175,33.792,-1.0,0.317,0.032,1
2002,6,15,-118.175,33.792,-1.0,0.106,-1.0,1
2002,6,16,-118.175,33.792,-1.0,0.322,0.078,1
2002,6,17,-118.175,33.792,-1.0,0.457,0.31,1
2002,6,18,-118.175,33.792,-1.0,0.304,-1.0,1
2002,6,22,-118.175,33.792,-1.0,0.5760000000000001,0.119,1
2002,6,23,-118.175,33.792,-1.0,0.4920000000000001,-1.0,1
2002,6,24,-118.175,33.792,-1.0,0.5920000000000001,0.02,1
2002,6,25,-118.175,33.792,0.48,0.485,0.006999999999999999,1
2002,6,26,-118.175,33.792,-1.0,0.635,-1.0,1
2002,6,27,-118.175,33.792,-1.0,0.308,-1.0,1
2002,6,29,-118.175,33.792,-1.0,0.297,0.128,1
2002,6,30,-118.175,33.792,-1.0,0.519,-1.0,1
2002,7,1,-118.175,33.792,-1.0,0.499,-1.0,1
2002,7,2,-118.175,33.792,-1.0,0.55,-1.0,1
2002,7,3,-118.175,33.792,-1.0,0.971,0.183,1
2002,7,8,-118.175,33.792,-1.0,0.407,0.383,1
2002,7,9,-118.175,33.792,-1.0,0.594,-1.0,1
2002,7,12,-118.175,33.792,-1.0,0.825,0.237,1
2002,7,13,-118.175,33.792,-1.0,0.368,0.012,1
2002,7,14,-118.175,33.792,-1.0,0.74,0.142,1
2002,7,15,-118.175,33.792,0.14,0.266,0.129,1
2002,7,16,-118.175,33.792,-1.0,0.361,0.032,1
2002,7,17,-118.175,33.792,-1.0,0.537,-1.0,1
2002,7,18,-118.175,33.792,-1.0,0.316,-1.0,1
2002,7,22,-118.175,33.792,-1.0,0.258,-1.0,1
2002,7,23,-118.175,33.792,-1.0,0.278,-1.0,1
2002,7,24,-118.175,33.792,-1.0,0.128,0.057,1
2002,7,25,-118.175,33.792,0.39,0.397,0.002,1
