YYYY,MM,DD,Latitude,Longitude,AOD1,AOD3,STD3,Time
2003,1,26,-118.227,34.066,0.07,0.116,0.076,2
2003,1,29,-118.227,34.066,0.18,0.17600000000000002,0.084,2
2003,1,30,-118.227,34.066,0.12,0.122,0.065,2
2003,1,31,-118.227,34.066,-1.0,0.219,-1.0,2
2003,2,2,-118.227,34.066,0.11,0.159,0.08,2
2003,2,3,-118.227,34.066,-1.0,0.073,0.024,2
2003,2,5,-118.227,34.066,-1.0,0.066,0.042,2
2003,2,6,-118.227,34.066,0.18,0.14400000000000002,0.054000000000000006,2
2003,2,8,-118.227,34.066,0.16,0.147,0.061,2
2003,2,9,-118.227,34.066,-1.0,0.189,0.076,2
2003,2,18,-118.227,34.066,-1.0,0.122,-1.0,2
2003,2,20,-118.227,34.066,-1.0,0.196,0.122,2
2003,2,21,-118.227,34.066,0.12,0.102,0.076,2
2003,2,22,-118.227,34.066,-1.0,0.258,0.124,2
2003,3,5,-118.227,34.066,0.06,0.131,0.107,2
2003,3,6,-118.227,34.066,-1.0,0.17800000000000002,0.111,2
2003,3,7,-118.227,34.066,0.28,0.177,0.1,2
2003,3,8,-118.227,34.066,-1.0,0.183,0.159,2
2003,3,9,-118.227,34.066,-1.0,0.139,0.066,2
2003,3,10,-118.227,34.066,0.41,0.274,0.112,2
2003,3,12,-118.227,34.066,-1.0,0.274,0.14800000000000002,2
2003,3,13,-118.227,34.066,0.21,0.371,0.166,2
2003,3,17,-118.227,34.066,-1.0,0.23,0.244,2
2003,3,18,-118.227,34.066,-1.0,0.051,-1.0,2
2003,3,19,-118.227,34.066,-1.0,0.217,0.08900000000000001,2
2003,3,21,-118.227,34.066,-1.0,0.122,0.069,2
2003,3,22,-118.227,34.066,0.45,0.327,0.202,2
2003,3,23,-118.227,34.066,-1.0,0.301,0.112,2
2003,3,25,-118.227,34.066,-1.0,0.069,0.013,2
2003,3,27,-118.227,34.066,-1.0,0.221,0.02,2
2003,3,28,-118.227,34.066,-1.0,0.141,0.092,2
2003,3,29,-118.227,34.066,-1.0,0.081,0.064,2
2003,3,30,-118.227,34.066,-1.0,0.106,0.087,2
2003,3,31,-118.227,34.066,-1.0,0.116,0.073,2
2003,4,2,-118.227,34.066,-1.0,0.275,-1.0,2
2003,4,3,-118.227,34.066,-1.0,0.473,-1.0,2
2003,4,5,-118.227,34.066,-1.0,0.274,0.251,2
2003,4,6,-118.227,34.066,-1.0,0.149,0.028,2
2003,4,7,-118.227,34.066,-1.0,0.084,0.057,2
2003,4,8,-118.227,34.066,0.09,0.113,0.044,2
2003,4,9,-118.227,34.066,0.08,0.224,0.153,2
2003,4,10,-118.227,34.066,-1.0,0.184,0.014,2
2003,4,16,-118.227,34.066,0.71,0.556,0.247,2
2003,4,19,-118.227,34.066,-1.0,0.158,0.026,2
2003,4,26,-118.227,34.066,-1.0,0.22,0.14400000000000002,2
2003,4,29,-118.227,34.066,-1.0,0.27,-1.0,2
2003,5,4,-118.227,34.066,-1.0,0.43,-1.0,2
2003,5,5,-118.227,34.066,-1.0,0.794,0.13,2
2003,5,9,-118.227,34.066,-1.0,0.2,0.172,2
2003,5,10,-118.227,34.066,0.25,0.265,0.078,2
2003,5,11,-118.227,34.066,-1.0,0.266,0.243,2
2003,5,15,-118.227,34.066,0.47,0.277,0.199,2
2003,5,16,-118.227,34.066,0.66,0.586,0.203,2
2003,5,18,-118.227,34.066,-1.0,0.55,0.263,2
2003,5,20,-118.227,34.066,-1.0,0.218,0.046,2
2003,5,21,-118.227,34.066,-1.0,0.302,0.282,2
2003,5,22,-118.227,34.066,0.46,0.424,0.132,2
2003,5,26,-118.227,34.066,0.49,0.378,0.124,2
2003,5,27,-118.227,34.066,-1.0,0.463,0.226,2
2003,5,28,-118.227,34.066,0.32,0.383,0.211,2
2003,5,29,-118.227,34.066,0.2,0.36,0.223,2
2003,5,30,-118.227,34.066,-1.0,0.299,0.222,2
2003,5,31,-118.227,34.066,0.13,0.182,0.115,2
2003,6,1,-118.227,34.066,-1.0,0.101,0.04,2
2003,6,2,-118.227,34.066,-1.0,0.5589999999999999,0.146,2
2003,6,7,-118.227,34.066,-1.0,0.55,0.516,2
2003,6,13,-118.227,34.066,-1.0,0.339,0.16699999999999998,2
2003,6,14,-118.227,34.066,0.11,0.28600000000000003,0.212,2
2003,6,15,-118.227,34.066,-1.0,0.375,0.304,2
2003,6,16,-118.227,34.066,-1.0,0.39,0.195,2
2003,6,17,-118.227,34.066,-1.0,0.446,0.448,2
2003,6,18,-118.227,34.066,-1.0,0.5670000000000001,-1.0,2
2003,6,24,-118.227,34.066,-1.0,0.343,0.285,2
2003,6,25,-118.227,34.066,0.03,0.062,0.059,2
2003,6,26,-118.227,34.066,-1.0,0.304,0.365,2
2003,6,27,-118.227,34.066,0.36,0.324,0.091,2
2003,6,28,-118.227,34.066,-1.0,0.631,0.247,2
2003,6,29,-118.227,34.066,-1.0,0.07,-1.0,2
2003,6,30,-118.227,34.066,0.11,0.243,0.234,2
2003,7,1,-118.227,34.066,-1.0,0.067,0.033,2
2003,7,2,-118.227,34.066,0.29,0.231,0.112,2
2003,7,3,-118.227,34.066,-1.0,0.158,0.124,2
2003,7,4,-118.227,34.066,-1.0,0.245,0.001,2
2003,7,5,-118.227,34.066,-1.0,0.527,0.185,2
2003,7,7,-118.227,34.066,-1.0,0.349,0.219,2
2003,7,8,-118.227,34.066,-1.0,0.378,0.399,2
2003,7,10,-118.227,34.066,-1.0,0.622,0.211,2
2003,7,11,-118.227,34.066,0.52,0.41,0.11,2
2003,7,13,-118.227,34.066,0.39,0.333,0.217,2
2003,7,14,-118.227,34.066,0.06,0.355,0.228,2
2003,7,15,-118.227,34.066,-1.0,0.295,0.091,2
2003,7,16,-118.227,34.066,-1.0,0.521,-1.0,2
2003,7,19,-118.227,34.066,-1.0,0.508,0.359,2
2003,7,20,-118.227,34.066,-1.0,0.378,0.065,2
2003,7,21,-118.227,34.066,-1.0,0.267,0.098,2
2003,7,23,-118.227,34.066,-1.0,0.35100000000000003,0.214,2
2003,7,24,-118.227,34.066,-1.0,0.455,0.115,2
2003,7,25,-118.227,34.066,0.05,0.197,0.16899999999999998,2
2003,7,26,-118.227,34.066,-1.0,0.448,0.319,2
2003,7,27,-118.227,34.066,-1.0,0.304,0.115,2
2003,7,28,-118.227,34.066,0.82,0.754,0.278,2
2003,7,30,-118.227,34.066,0.61,0.5529999999999999,0.079,2
2003,7,31,-118.227,34.066,-1.0,0.184,0.081,2
2003,8,1,-118.227,34.066,-1.0,0.157,0.127,2
2003,8,2,-118.227,34.066,-1.0,0.08900000000000001,0.036000000000000004,2
2003,8,3,-118.227,34.066,-1.0,0.115,0.11,2
2003,8,4,-118.227,34.066,-1.0,0.09,0.003,2
2003,8,5,-118.227,34.066,0.1,0.095,0.017,2
2003,8,7,-118.227,34.066,-1.0,0.091,0.085,2
2003,8,8,-118.227,34.066,-1.0,0.363,0.106,2
2003,8,9,-118.227,34.066,0.04,0.055,0.034,2
2003,8,10,-118.227,34.066,-1.0,0.084,0.067,2
2003,8,12,-118.227,34.066,0.16,0.099,0.062,2
2003,8,15,-118.227,34.066,0.03,0.122,0.127,2
2003,8,16,-118.227,34.066,-1.0,0.171,-1.0,2
2003,8,18,-118.227,34.066,-1.0,0.17800000000000002,0.214,2
2003,8,19,-118.227,34.066,-1.0,0.107,0.111,2
2003,8,20,-118.227,34.066,0.04,0.193,0.241,2
2003,8,22,-118.227,34.066,-1.0,0.215,0.171,2
2003,8,23,-118.227,34.066,-1.0,0.04,-1.0,2
2003,8,24,-118.227,34.066,0.06,0.179,0.17,2
2003,8,27,-118.227,34.066,0.11,0.21,0.173,2
2003,8,28,-118.227,34.066,-1.0,0.254,0.118,2
2003,8,29,-118.227,34.066,-1.0,0.162,0.251,2
2003,8,30,-118.227,34.066,0.31,0.231,0.097,2
2003,8,31,-118.227,34.066,0.06,0.225,0.231,2
2003,9,1,-118.227,34.066,-1.0,0.147,0.098,2
2003,9,2,-118.227,34.066,0.41,0.279,0.165,2
2003,9,3,-118.227,34.066,-1.0,0.32,0.171,2
2003,9,4,-118.227,34.066,0.16,0.136,0.076,2
2003,9,6,-118.227,34.066,-1.0,0.102,0.041,2
2003,9,7,-118.227,34.066,-1.0,0.29100000000000004,0.16399999999999998,2
2003,9,10,-118.227,34.066,-1.0,0.311,0.187,2
2003,9,11,-118.227,34.066,-1.0,0.128,0.071,2
2003,9,12,-118.227,34.066,-1.0,0.3720000000000001,0.16699999999999998,2
2003,9,14,-118.227,34.066,-1.0,0.2,0.227,2
2003,9,15,-118.227,34.066,0.29,0.256,0.173,2
2003,9,16,-118.227,34.066,-1.0,0.312,0.214,2
2003,9,17,-118.227,34.066,0.22,0.187,0.081,2
2003,9,18,-118.227,34.066,0.24,0.14400000000000002,0.09,2
2003,9,19,-118.227,34.066,-1.0,0.2,0.166,2
2003,9,20,-118.227,34.066,0.29,0.221,0.076,2
2003,9,21,-118.227,34.066,-1.0,0.265,0.165,2
2003,9,22,-118.227,34.066,-1.0,0.153,-1.0,2
2003,9,23,-118.227,34.066,0.3,0.247,0.139,2
2003,9,25,-118.227,34.066,-1.0,0.239,0.092,2
2003,9,26,-118.227,34.066,-1.0,0.223,-1.0,2
2003,9,27,-118.227,34.066,-1.0,0.328,0.166,2
2003,9,28,-118.227,34.066,-1.0,0.399,0.29600000000000004,2
2003,9,29,-118.227,34.066,0.29,0.237,0.142,2
2003,9,30,-118.227,34.066,-1.0,0.305,0.183,2
2003,10,5,-118.227,34.066,-1.0,0.29100000000000004,0.154,2
2003,10,6,-118.227,34.066,-1.0,0.354,0.107,2
2003,10,7,-118.227,34.066,0.33,0.383,0.16899999999999998,2
2003,10,8,-118.227,34.066,-1.0,0.231,0.059,2
2003,10,9,-118.227,34.066,-1.0,0.112,-1.0,2
2003,10,11,-118.227,34.066,0.08,0.132,0.09,2
2003,10,12,-118.227,34.066,-1.0,0.103,0.021,2
2003,10,14,-118.227,34.066,-1.0,0.149,0.079,2
2003,10,15,-118.227,34.066,-1.0,0.142,0.075,2
2003,10,16,-118.227,34.066,0.11,0.184,0.106,2
2003,10,17,-118.227,34.066,0.1,0.077,0.047,2
2003,10,18,-118.227,34.066,0.11,0.099,0.058,2
2003,10,20,-118.227,34.066,0.03,0.058,0.031,2
2003,10,22,-118.227,34.066,-1.0,0.099,0.045,2
2003,10,24,-118.227,34.066,-1.0,0.826,0.019,2
2003,10,25,-118.227,34.066,0.28,0.166,0.09,2
2003,10,27,-118.227,34.066,0.27,0.259,0.127,2
2003,10,28,-118.227,34.066,-1.0,0.404,0.303,2
2003,10,29,-118.227,34.066,-1.0,0.294,0.005,2
2003,11,5,-118.227,34.066,-1.0,0.221,0.114,2
2003,11,6,-118.227,34.066,-1.0,0.166,0.078,2
2003,11,7,-118.227,34.066,-1.0,0.139,0.062,2
2003,11,10,-118.227,34.066,-1.0,0.127,0.022,2
2003,11,14,-118.227,34.066,-1.0,0.204,0.058,2
2003,11,18,-118.227,34.066,-1.0,0.036000000000000004,0.027000000000000003,2
2003,11,22,-118.227,34.066,0.06,0.081,0.055,2
2003,11,23,-118.227,34.066,-1.0,0.065,0.027000000000000003,2
2003,11,25,-118.227,34.066,-1.0,0.084,-1.0,2
2003,11,26,-118.227,34.066,0.2,0.153,0.063,2
2003,11,27,-118.227,34.066,-1.0,0.049,0.011,2
2003,12,2,-118.227,34.066,-1.0,0.096,0.041,2
2003,12,8,-118.227,34.066,0.14,0.136,0.052000000000000005,2
2003,12,13,-118.227,34.066,-1.0,0.075,-1.0,2
2003,12,15,-118.227,34.066,-1.0,0.062,0.038,2
2003,12,16,-118.227,34.066,0.04,0.052000000000000005,0.023,2
2003,12,18,-118.227,34.066,-1.0,0.04,0.013,2
2003,12,19,-118.227,34.066,-1.0,0.058,0.054000000000000006,2
2003,12,26,-118.227,34.066,0.09,0.08900000000000001,0.061,2
2003,12,27,-118.227,34.066,-1.0,0.035,0.022,2
2004,1,1,-118.227,34.066,-1.0,0.237,-1.0,2
2004,1,3,-118.227,34.066,0.03,0.046,0.014,2
2004,1,4,-118.227,34.066,0.05,0.112,0.084,2
2004,1,8,-118.227,34.066,0.06,0.101,0.036000000000000004,2
2004,1,10,-118.227,34.066,0.08,0.08,0.006,2
2004,1,11,-118.227,34.066,-1.0,0.132,0.038,2
2004,1,13,-118.227,34.066,0.05,0.098,0.059,2
2004,1,15,-118.227,34.066,0.09,0.163,0.07,2
2004,1,17,-118.227,34.066,0.23,0.23,0.078,2
2004,1,19,-118.227,34.066,-1.0,0.34600000000000003,0.045,2
2004,1,21,-118.227,34.066,-1.0,0.067,0.036000000000000004,2
2004,1,22,-118.227,34.066,0.16,0.102,0.062,2
2004,1,23,-118.227,34.066,-1.0,0.078,0.033,2
2004,1,25,-118.227,34.066,-1.0,0.246,0.042,2
2004,1,26,-118.227,34.066,-1.0,0.262,0.064,2
2004,1,27,-118.227,34.066,0.43,0.424,0.01,2
2004,1,29,-118.227,34.066,0.29,0.224,0.091,2
2004,1,31,-118.227,34.066,-1.0,0.19,0.071,2
2004,2,1,-118.227,34.066,-1.0,0.142,-1.0,2
2004,2,5,-118.227,34.066,0.11,0.149,0.09,2
2004,2,6,-118.227,34.066,0.07,0.077,0.003,2
2004,2,7,-118.227,34.066,-1.0,0.157,0.101,2
2004,2,9,-118.227,34.066,0.07,0.131,0.064,2
2004,2,10,-118.227,34.066,0.05,0.104,0.05,2
2004,2,11,-118.227,34.066,0.15,0.103,0.062,2
2004,2,14,-118.227,34.066,0.14,0.154,0.076,2
2004,2,28,-118.227,34.066,-1.0,0.298,0.033,2
2004,3,3,-118.227,34.066,0.06,0.064,0.024,2
2004,3,6,-118.227,34.066,0.08,0.142,0.05,2
2004,3,7,-118.227,34.066,0.11,0.08199999999999999,0.032,2
2004,3,8,-118.227,34.066,-1.0,0.077,0.021,2
2004,3,9,-118.227,34.066,0.04,0.051,0.006999999999999999,2
2004,3,10,-118.227,34.066,-1.0,0.32,0.165,2
2004,3,11,-118.227,34.066,-1.0,0.045,-1.0,2
2004,3,12,-118.227,34.066,0.12,0.257,0.152,2
2004,3,14,-118.227,34.066,0.49,0.394,0.149,2
2004,3,15,-118.227,34.066,-1.0,0.261,0.224,2
2004,3,16,-118.227,34.066,-1.0,0.162,-1.0,2
2004,3,17,-118.227,34.066,-1.0,0.18600000000000005,0.184,2
2004,3,20,-118.227,34.066,-1.0,0.165,-1.0,2
2004,3,22,-118.227,34.066,-1.0,0.218,-1.0,2
2004,3,25,-118.227,34.066,0.29,0.272,0.044,2
2004,3,27,-118.227,34.066,-1.0,0.184,0.04,2
2004,3,28,-118.227,34.066,-1.0,0.18600000000000005,0.129,2
2004,3,29,-118.227,34.066,-1.0,0.08900000000000001,0.027000000000000003,2
2004,3,30,-118.227,34.066,-1.0,0.245,0.045,2
2004,3,31,-118.227,34.066,0.1,0.209,0.102,2
2004,4,7,-118.227,34.066,0.16,0.246,0.09,2
2004,4,11,-118.227,34.066,0.13,0.202,0.094,2
2004,4,12,-118.227,34.066,-1.0,0.254,0.17600000000000002,2
2004,4,13,-118.227,34.066,-1.0,0.239,0.141,2
2004,4,14,-118.227,34.066,-1.0,0.213,0.073,2
2004,4,15,-118.227,34.066,-1.0,0.228,0.097,2
2004,4,22,-118.227,34.066,-1.0,0.276,0.229,2
2004,4,23,-118.227,34.066,0.08,0.129,0.066,2
2004,4,24,-118.227,34.066,-1.0,0.217,0.103,2
2004,4,25,-118.227,34.066,0.14,0.247,0.267,2
2004,4,26,-118.227,34.066,-1.0,0.248,0.071,2
2004,4,27,-118.227,34.066,0.39,0.293,0.198,2
2004,4,30,-118.227,34.066,-1.0,0.3720000000000001,0.259,2
2004,5,1,-118.227,34.066,-1.0,0.191,0.1,2
2004,5,2,-118.227,34.066,-1.0,0.156,0.118,2
2004,5,3,-118.227,34.066,-1.0,0.185,0.05,2
2004,5,4,-118.227,34.066,0.05,0.335,0.21,2
2004,5,6,-118.227,34.066,-1.0,0.202,0.16399999999999998,2
2004,5,7,-118.227,34.066,-1.0,0.273,0.19,2
2004,5,8,-118.227,34.066,-1.0,0.182,0.12,2
2004,5,10,-118.227,34.066,0.1,0.14,0.048,2
2004,5,11,-118.227,34.066,0.13,0.366,0.32,2
2004,5,12,-118.227,34.066,0.13,0.179,0.08800000000000001,2
2004,5,13,-118.227,34.066,0.11,0.314,0.197,2
2004,5,14,-118.227,34.066,0.06,0.076,0.019,2
2004,5,16,-118.227,34.066,0.16,0.211,0.037000000000000005,2
2004,5,18,-118.227,34.066,-1.0,0.422,-1.0,2
2004,5,22,-118.227,34.066,-1.0,0.67,-1.0,2
2004,5,26,-118.227,34.066,-1.0,0.152,-1.0,2
2004,5,27,-118.227,34.066,-1.0,0.191,0.015,2
2004,5,29,-118.227,34.066,-1.0,0.257,-1.0,2
2004,5,30,-118.227,34.066,0.07,0.182,0.181,2
2004,5,31,-118.227,34.066,-1.0,0.146,0.185,2
2004,6,1,-118.227,34.066,0.04,0.181,0.199,2
2004,6,2,-118.227,34.066,0.37,0.172,0.155,2
2004,6,3,-118.227,34.066,0.08,0.285,0.334,2
2004,6,4,-118.227,34.066,-1.0,0.228,0.163,2
2004,6,6,-118.227,34.066,-1.0,0.191,0.117,2
2004,6,9,-118.227,34.066,-1.0,0.118,-1.0,2
2004,6,10,-118.227,34.066,0.54,0.483,0.209,2
2004,6,11,-118.227,34.066,0.34,0.289,0.068,2
2004,6,12,-118.227,34.066,-1.0,0.512,0.295,2
2004,6,13,-118.227,34.066,0.33,0.246,0.076,2
2004,6,14,-118.227,34.066,0.64,0.48,0.228,2
2004,6,15,-118.227,34.066,0.43,0.401,0.134,2
2004,6,17,-118.227,34.066,-1.0,0.11,-1.0,2
2004,6,18,-118.227,34.066,0.57,0.284,0.247,2
2004,6,20,-118.227,34.066,-1.0,0.273,0.281,2
2004,6,23,-118.227,34.066,0.12,0.306,0.285,2
2004,6,25,-118.227,34.066,0.48,0.308,0.199,2
2004,6,26,-118.227,34.066,-1.0,0.191,0.223,2
2004,6,27,-118.227,34.066,0.55,0.331,0.165,2
2004,6,28,-118.227,34.066,0.14,0.3,0.311,2
2004,6,30,-118.227,34.066,-1.0,0.116,0.069,2
2004,7,1,-118.227,34.066,0.04,0.173,0.16699999999999998,2
2004,7,2,-118.227,34.066,-1.0,0.23,0.115,2
2004,7,3,-118.227,34.066,0.57,0.518,0.25,2
2004,7,4,-118.227,34.066,0.43,0.272,0.179,2
2004,7,9,-118.227,34.066,-1.0,0.259,0.175,2
2004,7,10,-118.227,34.066,-1.0,0.071,-1.0,2
2004,7,11,-118.227,34.066,-1.0,0.201,0.14400000000000002,2
2004,7,12,-118.227,34.066,-1.0,0.255,0.257,2
2004,7,14,-118.227,34.066,0.04,0.153,0.14800000000000002,2
2004,7,16,-118.227,34.066,-1.0,0.28800000000000003,0.158,2
2004,7,17,-118.227,34.066,0.27,0.22,0.124,2
2004,7,18,-118.227,34.066,0.04,0.263,0.191,2
2004,7,19,-118.227,34.066,-1.0,0.041,0.03,2
2004,7,20,-118.227,34.066,0.02,0.146,0.109,2
2004,7,21,-118.227,34.066,-1.0,0.095,0.097,2
2004,7,22,-118.227,34.066,-1.0,0.235,0.084,2
2004,7,23,-118.227,34.066,0.06,0.252,0.259,2
2004,7,25,-118.227,34.066,-1.0,0.206,0.17600000000000002,2
2004,7,26,-118.227,34.066,-1.0,0.036000000000000004,-1.0,2
2004,7,27,-118.227,34.066,-1.0,0.117,0.055,2
2004,7,28,-118.227,34.066,-1.0,0.17800000000000002,0.153,2
2004,7,29,-118.227,34.066,-1.0,0.219,0.117,2
2004,7,30,-118.227,34.066,0.04,0.171,0.223,2
2004,7,31,-118.227,34.066,0.29,0.262,0.126,2
2004,8,2,-118.227,34.066,-1.0,0.146,0.123,2
2004,8,3,-118.227,34.066,0.35,0.177,0.147,2
2004,8,4,-118.227,34.066,-1.0,0.189,0.189,2
2004,8,5,-118.227,34.066,-1.0,0.16899999999999998,0.118,2
2004,8,6,-118.227,34.066,0.02,0.193,0.218,2
2004,8,7,-118.227,34.066,-1.0,0.121,0.047,2
2004,8,8,-118.227,34.066,-1.0,0.287,0.147,2
2004,8,10,-118.227,34.066,-1.0,0.274,0.14300000000000002,2
2004,8,11,-118.227,34.066,-1.0,0.163,0.14800000000000002,2
2004,8,13,-118.227,34.066,0.11,0.205,0.173,2
